short_model,lattice_temperature_K,smearing_degauss_Ry,direction,path_distance_d,signed_q_2pi_over_a,q1,q2,thermal_short_cm-1,finite_q6_cm-1,full_EPC_cm-1
S0,450,0.0019000869,KM,0.0115,0.007666666666666666,0.33716666666666667,0.32566666666666666,1301.577530179029,1270.6137254877049,1273.3637403281484
S0,450,0.0019000869,KM,0.012,0.008,0.3373333333333333,0.3253333333333333,1301.5870021049689,1270.6345601982378,1273.6185153256047
S0,450,0.0019000869,KM,0.0125,0.008333333333333333,0.33749999999999997,0.325,1301.5968763418177,1270.6562820848187,1273.889558335674
S0,450,0.0019000869,KM,0.013000000000000001,0.008666666666666666,0.3376666666666666,0.32466666666666666,1301.6071527710683,1270.6788909442425,1274.156780090244
S0,450,0.0019000869,KM,0.0135,0.009,0.3378333333333334,0.3243333333333333,1301.6178312674228,1270.7023865427186,1274.4273923635221
S0,450,0.0019000869,KM,0.014,0.009333333333333332,0.338,0.324,1301.6289116987869,1270.726768615738,1274.7075537605158
S0,450,0.0019000869,KM,0.0145,0.009666666666666667,0.33816666666666667,0.32366666666666666,1301.6403939262639,1270.7520368679418,1274.9823140969734
S0,450,0.0019000869,KM,0.015,0.009999999999999998,0.3383333333333333,0.3233333333333333,1301.65227780415,1270.7781909729968,1275.265166366451
S0,450,0.0019000869,KM,0.0155,0.010333333333333333,0.3385,0.323,1301.6645631799308,1270.8052305734725,1275.5493637851587
S0,450,0.0019000869,KM,0.016,0.010666666666666666,0.33866666666666667,0.32266666666666666,1301.677249894276,1270.8331552807217,1275.830502111536
S0,450,0.0019000869,KM,0.0165,0.011,0.3388333333333333,0.3223333333333333,1301.6903377810345,1270.8619646747647,1276.1184330284407
S0,450,0.0019000869,KM,0.017,0.011333333333333334,0.33899999999999997,0.322,1301.7038266672319,1270.891658304178,1276.4038053682593
S0,450,0.0019000869,KM,0.0175,0.011666666666666667,0.33916666666666667,0.32166666666666666,1301.7177163730669,1270.9222356859852,1276.690138192639
S0,450,0.0019000869,KM,0.018000000000000002,0.012,0.3393333333333333,0.3213333333333333,1301.7320067119078,1270.9536963055525,1276.9790787001773
S0,450,0.0019000869,KM,0.0185,0.012333333333333332,0.33949999999999997,0.321,1301.7466974902907,1270.9860396164881,1277.2658349136527
S0,450,0.0019000869,KM,0.019,0.012666666666666666,0.3396666666666666,0.32066666666666666,1301.7617885079167,1271.0192650405468,1277.553956730737
S0,450,0.0019000869,KM,0.0195,0.013,0.3398333333333334,0.3203333333333333,1301.7772795576489,1271.053371967535,1277.8418956162384
S0,450,0.0019000869,KM,0.02,0.013333333333333332,0.34,0.32,1301.793170425511,1271.0883597552252,1278.129102351098
S0,450,0.0019000869,KM,0.0205,0.013666666666666667,0.3401666666666667,0.31966666666666665,1301.8094608906888,1271.1242277292672,1278.415000347442
S0,450,0.0019000869,KM,0.021,0.014,0.3403333333333333,0.3193333333333333,1301.8261507255245,1271.1609751831147,1278.7014967665264
S0,450,0.0019000869,KM,0.021500000000000002,0.014333333333333333,0.3405,0.319,1301.8432396955188,1271.1986013779433,1278.9877912120778
S0,450,0.0019000869,KM,0.022,0.014666666666666665,0.3406666666666667,0.31866666666666665,1301.8607275593306,1271.2371055425817,1279.2714545369731
S0,450,0.0019000869,KM,0.0225,0.015,0.3408333333333333,0.3183333333333333,1301.878614068776,1271.2764868734482,1279.556891235025
S0,450,0.0019000869,KM,0.023,0.015333333333333332,0.34099999999999997,0.318,1301.8968989688283,1271.3167445344811,1279.8387981262179
S0,450,0.0019000869,KM,0.0235,0.015666666666666666,0.3411666666666667,0.31766666666666665,1301.9155819976213,1271.3578776570898,1280.119960444864
S0,450,0.0019000869,KM,0.024,0.016,0.3413333333333333,0.3173333333333333,1301.9346628864455,1271.399885340097,1280.403467842419
S0,450,0.0019000869,KM,0.0245,0.01633333333333333,0.34149999999999997,0.317,1301.9541413597542,1271.4427666496908,1280.6804316481107
S0,450,0.0019000869,KM,0.025,0.016666666666666666,0.3416666666666666,0.31666666666666665,1301.9740171351632,1271.4865206193833,1280.9596591937402
S0,450,0.0019000869,KM,0.025500000000000002,0.017,0.3418333333333334,0.3163333333333333,1301.994289923452,1271.5311462499722,1281.2375953740498
S0,450,0.0019000869,KM,0.026000000000000002,0.017333333333333333,0.342,0.316,1302.0149594285667,1271.5766425095062,1281.5098200586883
S0,450,0.0019000869,KM,0.0265,0.017666666666666664,0.3421666666666667,0.31566666666666665,1302.0360253476254,1271.6230083332605,1281.7876306572573
S0,450,0.0019000869,KM,0.027,0.018,0.3423333333333333,0.3153333333333333,1302.0574873709147,1271.670242623709,1282.0593643994596
S0,450,0.0019000869,KM,0.0275,0.018333333333333333,0.3425,0.315,1302.079345181902,1271.7183442505104,1282.3298001037042
S0,450,0.0019000869,KM,0.028,0.018666666666666665,0.3426666666666667,0.31466666666666665,1302.1015984572296,1271.7673120504937,1282.6045789808952
S0,450,0.0019000869,KM,0.0285,0.019,0.3428333333333333,0.3143333333333333,1302.1242468667283,1271.817144827651,1282.8691921010131
S0,450,0.0019000869,KM,0.029,0.019333333333333334,0.34299999999999997,0.314,1302.1472900734136,1271.8678413531368,1283.1380137980343
S0,450,0.0019000869,KM,0.029500000000000002,0.019666666666666666,0.3431666666666667,0.31366666666666665,1302.1707277334954,1271.9194003652703,1283.40598505609
S0,450,0.0019000869,KM,0.03,0.019999999999999997,0.3433333333333333,0.3133333333333333,1302.1945594963825,1271.9718205695444,1283.6662029191893
S0,450,0.0019000869,KM,0.0305,0.02033333333333333,0.34349999999999997,0.313,1302.218785004686,1272.0251006386402,1283.9342871275267
S0,450,0.0019000869,KM,0.031,0.020666666666666667,0.3436666666666666,0.31266666666666665,1302.2434038942267,1272.0792392124483,1284.1939173868473
S0,450,0.0019000869,KM,0.0315,0.020999999999999998,0.3438333333333334,0.31233333333333335,1302.2684157940425,1272.1342348980907,1284.4522164862706
S0,450,0.0019000869,KM,0.032,0.021333333333333333,0.34400000000000003,0.312,1302.293820326391,1272.1900862699554,1284.7165307151438
S0,450,0.0019000869,KM,0.0325,0.021666666666666667,0.3441666666666667,0.3116666666666667,1302.3196171067596,1272.246791869732,1284.9685959493975
S0,450,0.0019000869,KM,0.033,0.022,0.3443333333333333,0.3113333333333333,1302.3458057438731,1272.3043502064534,1285.2268398210776
S0,450,0.0019000869,KM,0.0335,0.022333333333333334,0.34450000000000003,0.311,1302.3723858396982,1272.362759756544,1285.483824417958
S0,450,0.0019000869,KM,0.034,0.02266666666666667,0.3446666666666667,0.31066666666666665,1302.3993569894546,1272.4220189638731,1285.7310373861055
S0,450,0.0019000869,KM,0.0345,0.023,0.3448333333333333,0.31033333333333335,1302.4267187816204,1272.4821262398161,1285.98817280775
S0,450,0.0019000869,KM,0.035,0.023333333333333334,0.345,0.31,1302.4544707979442,1272.5430799633184,1286.235982357046
S0,450,0.0019000869,KM,0.035500000000000004,0.02366666666666667,0.3451666666666667,0.3096666666666667,1302.4826126134487,1272.6048784809661,1286.4831899489473
S0,450,0.0019000869,KM,0.036000000000000004,0.024,0.3453333333333333,0.3093333333333333,1302.511143796446,1272.6675201070636,1286.7374779142476
S0,450,0.0019000869,KM,0.0365,0.024333333333333332,0.3455,0.309,1302.5400639085433,1272.7310031237168,1286.977111451343
S0,450,0.0019000869,KM,0.037,0.024666666666666663,0.3456666666666666,0.3086666666666667,1302.5693725046542,1272.7953257809204,1287.2239392542447
S0,450,0.0019000869,KM,0.0375,0.024999999999999998,0.3458333333333334,0.30833333333333335,1302.5990691330082,1272.8604862966522,1287.4696292042279
S0,450,0.0019000869,KM,0.038,0.025333333333333333,0.34600000000000003,0.308,1302.629153335162,1272.9264828569744,1287.7046513698979
S0,450,0.0019000869,KM,0.0385,0.025666666666666664,0.3461666666666667,0.3076666666666667,1302.6596246460117,1272.993313616139,1287.9515726790985
S0,450,0.0019000869,KM,0.039,0.026,0.3463333333333333,0.30733333333333335,1302.6904825938009,1273.0609766967004,1288.1882986830724
S0,450,0.0019000869,KM,0.0395,0.026333333333333334,0.34650000000000003,0.307,1302.7217267001356,1273.1294701896297,1288.4235331878467
S0,450,0.0019000869,KM,0.04,0.026666666666666665,0.3466666666666667,0.3066666666666667,1302.7533564799946,1273.1987921544437,1288.6662785870078
S0,450,0.0019000869,KM,0.0405,0.027,0.3468333333333333,0.30633333333333335,1302.7853714417408,1273.2689406193308,1288.8927911389158
S0,450,0.0019000869,KM,0.041,0.027333333333333334,0.347,0.306,1302.8177710871382,1273.3399135812845,1289.1280688404881
S0,450,0.0019000869,KM,0.0415,0.027666666666666666,0.3471666666666667,0.3056666666666667,1302.8505549113588,1273.4117090062475,1289.3638722094652
S0,450,0.0019000869,KM,0.042,0.028,0.3473333333333333,0.30533333333333335,1302.8837224030024,1273.4843248292586,1289.5896398116915
S0,450,0.0019000869,KM,0.0425,0.028333333333333335,0.3475,0.305,1302.917273044103,1273.5577589546008,1289.8292533267443
S0,450,0.0019000869,KM,0.043000000000000003,0.028666666666666667,0.3476666666666666,0.3046666666666667,1302.9512063101506,1273.632009255964,1290.0581200103838
S0,450,0.0019000869,KM,0.043500000000000004,0.029,0.3478333333333334,0.30433333333333334,1302.9855216701,1273.7070735766058,1290.2859651743593
S0,450,0.0019000869,KM,0.044,0.02933333333333333,0.34800000000000003,0.304,1303.0202185863875,1273.7829497295222,1290.5227886399152
S0,450,0.0019000869,KM,0.0445,0.029666666666666664,0.3481666666666667,0.3036666666666667,1303.0552965149473,1273.8596354976232,1290.7428347573868
S0,450,0.0019000869,KM,0.045,0.03,0.34833333333333333,0.30333333333333334,1303.0907549052226,1273.9371286339097,1290.9719939969468
S0,450,0.0019000869,KM,0.0455,0.03033333333333333,0.34850000000000003,0.303,1303.1265932001868,1274.0154268616648,1291.2005605960062
S0,450,0.0019000869,KM,0.046,0.030666666666666665,0.3486666666666667,0.3026666666666667,1303.1628108363548,1274.0945278746403,1291.417565749823
S0,450,0.0019000869,KM,0.0465,0.031,0.34883333333333333,0.30233333333333334,1303.1994072438029,1274.174429337258,1291.6484172663545
S0,450,0.0019000869,KM,0.047,0.03133333333333333,0.349,0.302,1303.2363818461827,1274.2551288848085,1291.8670661356743
S0,450,0.0019000869,KM,0.0475,0.03166666666666666,0.3491666666666667,0.3016666666666667,1303.273734060741,1274.3366241236606,1292.08498979443
S0,450,0.0019000869,KM,0.048,0.032,0.34933333333333333,0.30133333333333334,1303.311463298333,1274.4189126314745,1292.3128836181686
S0,450,0.0019000869,KM,0.0485,0.03233333333333333,0.3495,0.301,1303.3495689634447,1274.5019919574179,1292.5234166065754
S0,450,0.0019000869,KM,0.049,0.03266666666666666,0.3496666666666666,0.3006666666666667,1303.3880504542071,1274.5858596223911,1292.7441950621962
S0,450,0.0019000869,KM,0.0495,0.033,0.3498333333333334,0.30033333333333334,1303.4269071624178,1274.6705131192539,1292.9646449065856
S0,450,0.0019000869,KM,0.05,0.03333333333333333,0.35000000000000003,0.3,1303.4661384735564,1274.755949913061,1293.1730075976461
S0,450,0.0019000869,KM,0.0505,0.033666666666666664,0.3501666666666667,0.2996666666666667,1303.5057437668033,1274.8421674412973,1293.3956406462623
S0,450,0.0019000869,KM,0.051000000000000004,0.034,0.35033333333333333,0.29933333333333334,1303.5457224150641,1274.929163114123,1293.6052899008018
S0,450,0.0019000869,KM,0.051500000000000004,0.034333333333333334,0.35050000000000003,0.299,1303.5860737849825,1275.0169343146206,1293.8148007911925
S0,450,0.0019000869,KM,0.052000000000000005,0.034666666666666665,0.3506666666666667,0.2986666666666667,1303.6267972369646,1275.1054783990476,1294.0355052602388
S0,450,0.0019000869,KM,0.0525,0.034999999999999996,0.35083333333333333,0.29833333333333334,1303.667892125197,1275.1947926970934,1294.2381254158113
S0,450,0.0019000869,KM,0.053,0.03533333333333333,0.351,0.298,1303.7093577976684,1275.2848745121405,1294.4518435230445
S0,450,0.0019000869,KM,0.0535,0.035666666666666666,0.3511666666666667,0.2976666666666667,1303.751193596189,1275.375721121533,1294.665631128775
S0,450,0.0019000869,KM,0.054,0.036,0.35133333333333333,0.29733333333333334,1303.7933988564125,1275.4673297768431,1294.8671705685442
S0,450,0.0019000869,KM,0.0545,0.03633333333333333,0.3515,0.297,1303.8359729078581,1275.5596977041482,1295.0846216900293
S0,450,0.0019000869,KM,0.055,0.03666666666666667,0.3516666666666666,0.2966666666666667,1303.8789150739312,1275.6528221043097,1295.2892390557513
S0,450,0.0019000869,KM,0.0555,0.037,0.3518333333333334,0.29633333333333334,1303.922224671945,1275.7467001532564,1295.4937331645685
S0,450,0.0019000869,KM,0.056,0.03733333333333333,0.35200000000000004,0.296,1303.965901013144,1275.8413290022677,1295.7097562894826
S0,450,0.0019000869,KM,0.0565,0.03766666666666667,0.3521666666666667,0.2956666666666667,1304.0099434027254,1275.936705778269,1295.9073610591963
S0,450,0.0019000869,KM,0.057,0.038,0.35233333333333333,0.29533333333333334,1304.0543511398616,1276.0328275841243,1296.11676844178
S0,450,0.0019000869,KM,0.0575,0.03833333333333333,0.35250000000000004,0.295,1304.0991235177262,1276.1296914989334,1296.3263554312477
S0,450,0.0019000869,KM,0.058,0.03866666666666667,0.3526666666666667,0.2946666666666667,1304.1442598235142,1276.2272945783352,1296.5231545774045
S0,450,0.0019000869,KM,0.0585,0.039,0.35283333333333333,0.29433333333333334,1304.1897593384665,1276.3256338548106,1296.7363065721197
S0,450,0.0019000869,KM,0.059000000000000004,0.03933333333333333,0.353,0.294,1304.2356213378941,1276.4247063379935,1296.9362295917665
S0,450,0.0019000869,KM,0.059500000000000004,0.03966666666666667,0.3531666666666667,0.2936666666666667,1304.2818450912032,1276.5245090149808,1297.1360520767573
S0,450,0.0019000869,KM,0.06,0.039999999999999994,0.35333333333333333,0.29333333333333333,1304.3284298619183,1276.6250388506487,1297.3472281969455
S0,600,0.0019000869,KG,0.06,-0.039999999999999994,0.3133333333333333,0.3133333333333333,1297.1187950972228,1269.016442154622,1288.551177570666
S0,600,0.0019000869,KG,0.059500000000000004,-0.03966666666666667,0.3135,0.3135,1297.0698441232894,1268.9177472752658,1288.3876901797332
S0,600,0.0019000869,KG,0.059000000000000004,-0.03933333333333333,0.31366666666666665,0.31366666666666665,1297.0212717030504,1268.819764475638,1288.2009435279836
S0,600,0.0019000869,KG,0.0585,-0.039,0.31383333333333335,0.31383333333333335,1296.9730785763245,1268.7224961781453,1288.0115283231455
S0,600,0.0019000869,KG,0.058,-0.03866666666666667,0.314,0.314,1296.925265478322,1268.6259447958664,1287.8414601853658
S0,600,0.0019000869,KG,0.0575,-0.03833333333333333,0.31416666666666665,0.31416666666666665,1296.877833139611,1268.5301127324508,1287.6416308776388
S0,600,0.0019000869,KG,0.057,-0.038,0.3143333333333333,0.3143333333333333,1296.830782286086,1268.4350023820182,1287.461369375223
S0,600,0.0019000869,KG,0.0565,-0.03766666666666667,0.3145,0.3145,1296.7841136389325,1268.3406161290534,1287.2791314016126
S0,600,0.0019000869,KG,0.056,-0.03733333333333333,0.31466666666666665,0.31466666666666665,1296.7378279145958,1268.2469563483037,1287.0752554821179
S0,600,0.0019000869,KG,0.0555,-0.037,0.31483333333333335,0.31483333333333335,1296.6919258247476,1268.154025404675,1286.9003945628724
S0,600,0.0019000869,KG,0.055,-0.03666666666666667,0.315,0.315,1296.6464080762526,1268.0618256531257,1286.7039561637828
S0,600,0.0019000869,KG,0.0545,-0.03633333333333333,0.31516666666666665,0.31516666666666665,1296.6012753711373,1267.9703594385649,1286.5056900108386
S0,600,0.0019000869,KG,0.054,-0.036,0.3153333333333333,0.3153333333333333,1296.5565284065553,1267.879629095739,1286.326841881435
S0,600,0.0019000869,KG,0.0535,-0.035666666666666666,0.3155,0.3155,1296.5121678747548,1267.7896369491325,1286.1190209086326
S0,600,0.0019000869,KG,0.053,-0.03533333333333333,0.31566666666666665,0.31566666666666665,1296.4681944630504,1267.7003853128565,1285.9305614649068
S0,600,0.0019000869,KG,0.0525,-0.034999999999999996,0.31583333333333335,0.31583333333333335,1296.4246088537839,1267.6118764905418,1285.7401841707303
S0,600,0.0019000869,KG,0.052000000000000005,-0.034666666666666665,0.316,0.316,1296.3814117242973,1267.524112775228,1285.5286092782676
S0,600,0.0019000869,KG,0.051500000000000004,-0.034333333333333334,0.31616666666666665,0.31616666666666665,1296.3386037468988,1267.4370964492568,1285.3453750523267
S0,600,0.0019000869,KG,0.051000000000000004,-0.034,0.3163333333333333,0.3163333333333333,1296.296185588831,1267.3508297841615,1285.1410364135597
S0,600,0.0019000869,KG,0.0505,-0.033666666666666664,0.3165,0.3165,1296.2541579122387,1267.265315040552,1284.9348596284985
S0,600,0.0019000869,KG,0.05,-0.03333333333333333,0.31666666666666665,0.31666666666666665,1296.2125213741374,1267.1805544680083,1284.747495178615
S0,600,0.0019000869,KG,0.0495,-0.033,0.31683333333333336,0.31683333333333336,1296.171276626381,1267.0965503049642,1284.5318370874024
S0,600,0.0019000869,KG,0.049,-0.03266666666666666,0.317,0.317,1296.1304243156314,1267.0133047785976,1284.3348320528512
S0,600,0.0019000869,KG,0.0485,-0.03233333333333333,0.31716666666666665,0.31716666666666665,1296.0899650833267,1266.9308201047106,1284.1358657962971
S0,600,0.0019000869,KG,0.048,-0.032,0.3173333333333333,0.3173333333333333,1296.0498995656474,1266.8490984876225,1283.9162372147441
S0,600,0.0019000869,KG,0.0475,-0.03166666666666666,0.3175,0.3175,1296.0102283934884,1266.7681421200484,1283.7238516228451
S0,600,0.0019000869,KG,0.047,-0.03133333333333333,0.31766666666666665,0.31766666666666665,1295.970952192428,1266.687953182983,1283.5108241842975
S0,600,0.0019000869,KG,0.0465,-0.031,0.31783333333333336,0.31783333333333336,1295.9320715826925,1266.608533845589,1283.295804385558
S0,600,0.0019000869,KG,0.046,-0.030666666666666665,0.318,0.318,1295.8935871791316,1266.529886265071,1283.0985669801855
S0,600,0.0019000869,KG,0.0455,-0.03033333333333333,0.31816666666666665,0.31816666666666665,1295.8554995911807,1266.452012586563,1282.8737702524727
S0,600,0.0019000869,KG,0.045,-0.03,0.3183333333333333,0.3183333333333333,1295.8178094228383,1266.374914943006,1282.6663375130095
S0,600,0.0019000869,KG,0.0445,-0.029666666666666664,0.3185,0.3185,1295.7805172726275,1266.2985954550286,1282.4561537676802
S0,600,0.0019000869,KG,0.044,-0.02933333333333333,0.31866666666666665,0.31866666666666665,1295.7436237335708,1266.2230562308255,1282.2249174971807
S0,600,0.0019000869,KG,0.043500000000000004,-0.029,0.31883333333333336,0.31883333333333336,1295.7071293931583,1266.1482993660338,1282.017614252595
S0,600,0.0019000869,KG,0.043000000000000003,-0.028666666666666667,0.319,0.319,1295.6710348333174,1266.0743269436114,1281.7873124540222
S0,600,0.0019000869,KG,0.0425,-0.028333333333333335,0.31916666666666665,0.31916666666666665,1295.6353406303829,1266.0011410337138,1281.5508083204681
S0,600,0.0019000869,KG,0.042,-0.028,0.3193333333333333,0.3193333333333333,1295.6000473550678,1265.928743693568,1281.3304195779117
S0,600,0.0019000869,KG,0.0415,-0.027666666666666666,0.3195,0.3195,1295.5651555724323,1265.8571369673468,1281.0957563141692
S0,600,0.0019000869,KG,0.041,-0.027333333333333334,0.31966666666666665,0.31966666666666665,1295.5306658418567,1265.786322886042,1280.8924540301537
S0,600,0.0019000869,KG,0.0405,-0.027,0.31983333333333336,0.31983333333333336,1295.496578717008,1265.7163034673395,1280.6888641772523
S0,600,0.0019000869,KG,0.04,-0.026666666666666665,0.32,0.32,1295.4628947458148,1265.6470807154867,1280.4623226332567
S0,600,0.0019000869,KG,0.0395,-0.026333333333333334,0.32016666666666665,0.32016666666666665,1295.4296144704363,1265.578656621167,1280.2562269813895
S0,600,0.0019000869,KG,0.039,-0.026,0.3203333333333333,0.3203333333333333,1295.3967384272332,1265.5110331613673,1280.0291669353105
S0,600,0.0019000869,KG,0.0385,-0.025666666666666664,0.3205,0.3205,1295.3642671467392,1265.4442122992477,1279.7988306762616
S0,600,0.0019000869,KG,0.038,-0.025333333333333333,0.32066666666666666,0.32066666666666666,1295.332201153632,1265.3781959840092,1279.583140405453
S0,600,0.0019000869,KG,0.0375,-0.024999999999999998,0.32083333333333336,0.32083333333333336,1295.3005409667055,1265.31298615076,1279.3426737068683
S0,600,0.0019000869,KG,0.037,-0.024666666666666663,0.321,0.321,1295.2692870988412,1265.248584720384,1279.1170971453519
S0,600,0.0019000869,KG,0.0365,-0.024333333333333332,0.32116666666666666,0.32116666666666666,1295.23844005698,1265.1849935994026,1278.8891139430732
S0,600,0.0019000869,KG,0.036000000000000004,-0.024,0.3213333333333333,0.3213333333333333,1295.2080003420938,1265.1222146798405,1278.643664667955
S0,600,0.0019000869,KG,0.035500000000000004,-0.02366666666666667,0.3215,0.3215,1295.177968449158,1265.060249839089,1278.4199244793335
S0,600,0.0019000869,KG,0.035,-0.023333333333333334,0.32166666666666666,0.32166666666666666,1295.1483448671243,1264.9991009397675,1278.1788994193068
S0,600,0.0019000869,KG,0.0345,-0.023,0.32183333333333336,0.32183333333333336,1295.1191300788926,1264.938769829586,1277.9358744749109
S0,600,0.0019000869,KG,0.034,-0.02266666666666667,0.322,0.322,1295.0903245612835,1264.879258341203,1277.70652725715
S0,600,0.0019000869,KG,0.0335,-0.022333333333333334,0.32216666666666666,0.32216666666666666,1295.0619287850113,1264.8205682920882,1277.45523932002
S0,600,0.0019000869,KG,0.033,-0.022,0.3223333333333333,0.3223333333333333,1295.033943214658,1264.7627014843767,1277.2172006791545
S0,600,0.0019000869,KG,0.0325,-0.021666666666666667,0.3225,0.3225,1295.0063683086457,1264.705659704731,1276.976916003195
S0,600,0.0019000869,KG,0.032,-0.021333333333333333,0.32266666666666666,0.32266666666666666,1294.9792045192078,1264.6494447241919,1276.7212046502054
S0,600,0.0019000869,KG,0.0315,-0.020999999999999998,0.32283333333333336,0.32283333333333336,1294.9524522923675,1264.5940582980402,1276.4841920830074
S0,600,0.0019000869,KG,0.031,-0.020666666666666667,0.323,0.323,1294.9261120679075,1264.5395021656448,1276.2320517846358
S0,600,0.0019000869,KG,0.0305,-0.02033333333333333,0.32316666666666666,0.32316666666666666,1294.9001842793446,1264.4857780503223,1275.9780919573345
S0,600,0.0019000869,KG,0.03,-0.019999999999999997,0.3233333333333333,0.3233333333333333,1294.8746693539047,1264.432887659183,1275.7353024420242
S0,600,0.0019000869,KG,0.029500000000000002,-0.019666666666666666,0.3235,0.3235,1294.849567712498,1264.3808326829878,1275.4738134118802
S0,600,0.0019000869,KG,0.029,-0.019333333333333334,0.32366666666666666,0.32366666666666666,1294.8248797696901,1264.329614795997,1275.2232025913017
S0,600,0.0019000869,KG,0.0285,-0.019,0.32383333333333336,0.32383333333333336,1294.8006059336803,1264.2792356558186,1274.9703475480735
S0,600,0.0019000869,KG,0.028,-0.018666666666666665,0.324,0.324,1294.7767466062746,1264.2296969032589,1274.7048160287898
S0,600,0.0019000869,KG,0.0275,-0.018333333333333333,0.32416666666666666,0.32416666666666666,1294.7533021828617,1264.1810001621666,1274.453613465261
S0,600,0.0019000869,KG,0.027,-0.018,0.3243333333333333,0.3243333333333333,1294.7302730523872,1264.1331470392854,1274.1902871175757
S0,600,0.0019000869,KG,0.0265,-0.017666666666666664,0.3245,0.3245,1294.7076595973294,1264.0861391240949,1273.9254298039846
S0,600,0.0019000869,KG,0.026000000000000002,-0.017333333333333333,0.32466666666666666,0.32466666666666666,1294.6854621936761,1264.0399779886563,1273.6682729608638
S0,600,0.0019000869,KG,0.025500000000000002,-0.017,0.32483333333333336,0.32483333333333336,1294.6636812108986,1263.9946651874577,1273.3973234114476
S0,600,0.0019000869,KG,0.025,-0.016666666666666666,0.325,0.325,1294.6423170119301,1263.9502022572567,1273.1335523396551
S0,600,0.0019000869,KG,0.0245,-0.01633333333333333,0.32516666666666666,0.32516666666666666,1294.6213699531404,1263.9065907169204,1272.8675087712431
S0,600,0.0019000869,KG,0.024,-0.016,0.3253333333333333,0.3253333333333333,1294.6008403843111,1263.8638320672696,1272.5928022363978
S0,600,0.0019000869,KG,0.0235,-0.015666666666666666,0.3255,0.3255,1294.5807286486167,1263.8219277909172,1272.3262303879965
S0,600,0.0019000869,KG,0.023,-0.015333333333333332,0.32566666666666666,0.32566666666666666,1294.5610350825973,1263.7808793521074,1272.0514583560885
S0,600,0.0019000869,KG,0.0225,-0.015,0.32583333333333336,0.32583333333333336,1294.5417600161377,1263.740688196555,1271.7748414128891
S0,600,0.0019000869,KG,0.022,-0.014666666666666665,0.326,0.326,1294.5229037724448,1263.7013557512835,1271.5005593476983
S0,600,0.0019000869,KG,0.021500000000000002,-0.014333333333333333,0.32616666666666666,0.32616666666666666,1294.5044666680235,1263.6628834244596,1271.2193386275565
S0,600,0.0019000869,KG,0.021,-0.014,0.3263333333333333,0.3263333333333333,1294.4864490126577,1263.6252726052314,1270.94214179754
S0,600,0.0019000869,KG,0.0205,-0.013666666666666667,0.3265,0.3265,1294.4688511093855,1263.5885246635637,1270.66757007272
S0,600,0.0019000869,KG,0.02,-0.013333333333333332,0.32666666666666666,0.32666666666666666,1294.4516732544794,1263.552640950069,1270.3940011961681
S0,600,0.0019000869,KG,0.0195,-0.013,0.32683333333333336,0.32683333333333336,1294.434915737423,1263.5176227958464,1270.1209972270306
S0,600,0.0019000869,KG,0.019,-0.012666666666666666,0.327,0.327,1294.4185788408915,1263.4834715123088,1269.8462777431519
S0,600,0.0019000869,KG,0.0185,-0.012333333333333332,0.32716666666666666,0.32716666666666666,1294.4026628407303,1263.450188391019,1269.5708501520187
S0,600,0.0019000869,KG,0.018000000000000002,-0.012,0.3273333333333333,0.3273333333333333,1294.3871680059328,1263.4177747035194,1269.2922454751558
S0,600,0.0019000869,KG,0.0175,-0.011666666666666667,0.3275,0.3275,1294.3720945986224,1263.3862317011622,1269.0172045827562
S0,600,0.0019000869,KG,0.017,-0.011333333333333334,0.32766666666666666,0.32766666666666666,1294.3574428740299,1263.3555606149403,1268.7383791368818
S0,600,0.0019000869,KG,0.0165,-0.011,0.32783333333333337,0.32783333333333337,1294.343213080474,1263.325762655316,1268.459418209359
S0,600,0.0019000869,KG,0.016,-0.010666666666666666,0.328,0.328,1294.3294054593434,1263.296839012051,1268.187925206664
S0,600,0.0019000869,KG,0.0155,-0.010333333333333333,0.32816666666666666,0.32816666666666666,1294.316020245075,1263.2687908540308,1267.906623591036
S0,600,0.0019000869,KG,0.015,-0.009999999999999998,0.3283333333333333,0.3283333333333333,1294.3030576651345,1263.241619329097,1267.6341777566695
S0,600,0.0019000869,KG,0.0145,-0.009666666666666667,0.3285,0.3285,1294.2905179399995,1263.21532556387,1267.3645850484022
S0,600,0.0019000869,KG,0.014,-0.009333333333333332,0.32866666666666666,0.32866666666666666,1294.2784012831394,1263.189910663579,1267.0859438231444
S0,600,0.0019000869,KG,0.0135,-0.009,0.32883333333333337,0.32883333333333337,1294.2667079009957,1263.1653757118843,1266.8256126261692
S0,600,0.0019000869,KG,0.013000000000000001,-0.008666666666666666,0.329,0.329,1294.255437992966,1263.141721770706,1266.5555373389755
S0,600,0.0019000869,KG,0.0125,-0.008333333333333333,0.32916666666666666,0.32916666666666666,1294.2445917513849,1263.118949880047,1266.2886006397227
S0,600,0.0019000869,KG,0.012,-0.008,0.3293333333333333,0.3293333333333333,1294.2341693615065,1263.0970610578177,1266.0409730946267
S0,600,0.0019000869,KG,0.0115,-0.007666666666666666,0.3295,0.3295,1294.224171001486,1263.0760562996613,1265.7737379997698
S0,600,0.0019000869,KG,0.011,-0.007333333333333332,0.32966666666666666,0.32966666666666666,1294.2145968423629,1263.0559365787774,1265.5276770027326
S0,600,0.0019000869,KG,0.0105,-0.007,0.32983333333333337,0.32983333333333337,1294.205447048045,1263.0367028457454,1265.2883394367373
